"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2042444";"";"None";"249.31";"0";"3.76";"1838";"CCc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1";"Solubility";"";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL585367";"";"None";"370.43";"0";"3.28";"4468";"Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1";"Solubility";"";"4200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1079773";"";"None";"469.57";"0";"4.08";"3076";"Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3Cc3ccccc3N3CCOCC3)nc12";"Solubility";"";"4400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL214637";"";"None";"539.59";"1";"4.03";"2329";"CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1";"Solubility";"";"5800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL403672";"";"None";"431.84";"0";"3.77";"3497";"COc1cc(Nc2ncnc(Nc3c(Cl)ccc4c3OCO4)n2)cc(OC)c1OC";"Solubility";"";"6200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL73303";"";"None";"366.41";"0";"2.18";"235";"NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1";"Solubility";"";"6500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL457016";"";"None";"425.47";"0";"1.85";"1099";"COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1";"Solubility";"";"7200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL249789";"";"None";"546.52";"1";"2.79";"2622";"OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O";"Solubility";"";"7200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL402507";"";"None";"499.57";"0";"4.80";"3319";"Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1";"Solubility";"";"7600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2010844";"";"None";"476.48";"0";"3.29";"4941";"CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F";"Solubility";"";"8100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2088093";"";"None";"422.29";"0";"3.19";"1248";"COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1";"Solubility";"";"120200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL27759";"ENTINOSTAT";"3.0";"376.42";"0";"3.34";"MS-275";"Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1";"Solubility";"";"125900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1835918";"";"None";"337.38";"0";"2.66";"5060";"Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1";"Solubility";"";"128800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1708188";"";"None";"229.24";"0";"1.57";"2833";"O=C(NCc1ccccc1)c1ccc(=O)oc1";"Solubility";"";"134900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2163586";"";"None";"458.48";"0";"4.05";"4367";"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(C(F)(F)F)cccc4c3C2)CC1";"Solubility";"";"144500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1163767";"";"None";"395.35";"0";"4.46";"2594";"O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1";"Solubility";"";"144500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL406";"INDAPAMIDE";"4.0";"365.84";"0";"2.08";"1384";"CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1";"Solubility";"";"151400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL367586";"";"None";"426.60";"1";"5.37";"554";"CN(C(=O)Cc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1";"Solubility";"";"169800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL254359";"";"None";"297.36";"0";"2.36";"2004";"Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1";"Solubility";"";"182000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1399574";"";"None";"353.43";"0";"3.02";"5904";"CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1";"Solubility";"";"190500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1441042";"";"None";"219.27";"0";"2.10";"3806";"Cc1cnc(NC(=O)c2ccccn2)s1";"Solubility";"";"199500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2158792";"";"None";"503.06";"2";"5.43";"3721";"Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl";"Solubility";"";"204200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL15706";"";"None";"251.29";"0";"3.62";"320";"COc1cccc2c(O)cc(-c3ccccc3)nc12";"Solubility";"";"223900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2316589";"";"None";"479.60";"0";"3.54";"684";"CC(C)CC(C(=O)NCC(=O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1";"Solubility";"";"1200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1375962";"";"None";"328.42";"0";"4.78";"2591";"Cc1ccnc(NC(c2ccccn2)c2c(C)[nH]c3ccccc23)c1";"Solubility";"";"1400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1809055";"";"None";"464.91";"0";"3.67";"4536";"COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1";"Solubility";"";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL178468";"";"None";"533.68";"2";"6.61";"4771";"CC(C)Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1O";"Solubility";"";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2086663";"";"None";"476.60";"0";"3.29";"5203";"CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)C(C)(C)C1";"Solubility";"";"1700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1078499";"";"None";"405.50";"0";"3.14";"4041";"C[C@@H]1CN(c2nc(N3CCOCC3)c3ccc(-c4ccccc4)nc3n2)C[C@H](C)O1";"Solubility";"";"1800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL184685";"";"None";"452.87";"1";"5.44";"1126";"COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(Cl)cc3F)c2cc1OC";"Solubility";"";"1900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL403569";"";"None";"519.99";"1";"4.36";"2639";"O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12";"Solubility";"";"1900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2153174";"";"None";"421.39";"0";"3.03";"3944";"O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1";"Solubility";"";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1857945";"";"None";"375.45";"0";"4.18";"3959";"CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12";"Solubility";"";"2100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1533401";"";"None";"423.92";"0";"1.93";"1794";"O=S(=O)(c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1)N(CCO)CCO";"Solubility";"";"2200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL194436";"";"None";"441.89";"0";"4.54";"3211";"O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(F)cc(N2CCOCC2)c1";"Solubility";"";"2200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL2147033";"";"None";"477.59";"0";"3.45";"5849";"O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1";"Solubility";"";"2200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
"CHEMBL1669170";"";"None";"525.61";"1";"4.23";"4131";"O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1";"Solubility";"";"2200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3301364";"ASTRAZENECA: Solubility in pH7.4 buffer using solid starting material using the method described in J. Assoc. Lab. Autom. 2011, 16, 276-284. Experimental range 0.10 to 1500 uM";"P";"BAO_0000100";"small-molecule physicochemical format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2362975";"No relevant target";"";"NO TARGET";"CHEMBL3301361";"27";"AstraZeneca Deposited Data";"";"";"None";"";""
